[ 1.02  0.   -0.28 -0.24  0.05 -0.02]
0.9736,0.0295,-0.2559,1.6808,75.1827
1.0649,0.0117,-0.2703,0.6111,75.7471
0.9785,-0.0039,-0.2617,-0.2210,75.0243
1.0540,-0.0051,-0.2817,-0.2693,75.0315
0.9961,0.0024,-0.2759,0.1353,74.5188
1.0337,-0.0117,-0.3125,-0.6217,73.1680
1.0120,-0.0134,-0.2563,-0.7369,75.7663
1.0198,0.0037,-0.2722,0.1988,75.0528
1.0190,0.0293,-0.2803,1.5878,74.5420
1.0264,0.0200,-0.2703,1.0806,75.2091
1.0181,0.0098,-0.2720,0.5310,75.0337
1.0195,-0.0156,-0.2661,-0.8496,75.3472
1.0222,-0.0129,-0.2773,-0.6999,74.8044
1.0166,0.0151,-0.2729,0.8239,74.9490
1.0234,0.0095,-0.2871,0.5132,74.3212
1.0027,0.0093,-0.2688,0.5120,74.9845
1.0266,0.0110,-0.2734,0.5925,75.0740
1.0210,0.0083,-0.2754,0.4497,74.8984
1.0300,0.0083,-0.2817,0.4454,74.6960
1.0227,-0.0056,-0.2727,-0.3040,75.0664
1.0195,-0.0122,-0.2769,-0.6620,74.7935
1.0222,-0.0100,-0.2805,-0.5410,74.6453
1.0071,-0.0039,-0.2659,-0.2149,75.2098
1.0293,0.0051,-0.2590,0.2768,75.8716
1.0195,0.0039,-0.2576,0.2128,75.8202
1.0188,0.0039,-0.2805,0.2118,74.6041
1.0059,0.0095,-0.2766,0.5229,74.6151
1.0251,0.0110,-0.2883,0.5911,74.2801
1.0222,0.0117,-0.2910,0.6317,74.0966
1.0247,0.0078,-0.2939,0.4199,73.9880
1.0012,-0.0049,-0.2673,-0.2700,75.0479
1.0234,-0.0144,-0.2700,-0.7797,75.2000
1.0227,0.0142,-0.2727,0.7665,75.0502
1.0234,0.0059,-0.2727,0.3170,75.0764
1.0190,0.0051,-0.2764,0.2782,74.8237
1.0183,0.0015,-0.2695,0.0797,75.1744
1.0225,0.0068,-0.2856,0.3689,74.3870
1.0212,0.0015,-0.2668,0.0795,75.3561
1.0220,0.0154,-0.2739,0.8329,74.9728
1.0037,0.0134,-0.2773,0.7388,74.5356
1.0037,0.0142,-0.2627,0.7820,75.3122
1.0071,0.0110,-0.2671,0.6041,75.1344
1.0244,0.0120,-0.2761,0.6460,74.9014
1.0164,0.0144,-0.2732,0.7841,74.9348
1.0203,0.0017,-0.2678,0.0928,75.2912
1.0234,0.0024,-0.2776,0.1319,74.8242
1.0220,-0.0149,-0.2595,-0.8092,75.7289
1.0308,0.0068,-0.2776,0.3669,74.9233
1.0176,0.0020,-0.2727,0.1062,74.9972
1.0181,0.0010,-0.2705,0.0531,75.1198
1.0195,0.0059,-0.2812,0.3174,74.5747
1.0032,0.0059,-0.2693,0.3232,74.9706
1.0173,0.0049,-0.2693,0.2658,75.1716
1.0208,0.0042,-0.2734,0.2250,75.0021
1.0242,-0.0081,-0.2690,-0.4359,75.2750
1.0208,0.0010,-0.2717,0.0530,75.0932
1.0200,0.0049,-0.2676,0.2653,75.2987
1.0195,0.0100,-0.2961,0.5402,73.7943
1.0068,0.0137,-0.2788,0.7498,74.5041
1.0190,-0.0134,-0.2903,-0.7261,74.0838
1.0022,0.0044,-0.2917,0.2412,73.7675
1.0310,0.0090,-0.2751,0.4850,75.0499
1.0137,-0.0049,-0.2739,-0.2664,74.8758
1.0220,0.0007,-0.2771,0.0396,74.8294
1.0271,-0.0146,-0.2725,-0.7898,75.1227
1.0215,0.0068,-0.2744,0.3703,74.9585
1.0215,0.0044,-0.2778,0.2379,74.7825
1.0295,-0.0154,-0.2681,-0.8283,75.3827
1.0193,0.0044,-0.2754,0.2385,74.8790
1.0181,0.0068,-0.2776,0.3712,74.7440
1.0244,0.0042,-0.2783,0.2240,74.7987
1.0195,-0.0137,-0.2717,-0.7424,75.0582
1.0183,-0.0156,-0.2810,-0.8474,74.5503
1.0229,0.0046,-0.2920,0.2498,74.0671
1.0293,0.0068,-0.2769,0.3675,74.9408
1.0222,0.0046,-0.2676,0.2515,75.3291
1.0208,0.0051,-0.2676,0.2784,75.3085
1.0181,0.0054,-0.2776,0.2916,74.7456
1.0225,0.0068,-0.2754,0.3699,74.9212
1.0200,0.0100,-0.2766,0.5426,74.8178
1.0210,0.0042,-0.2725,0.2250,75.0567
1.0225,0.0022,-0.2661,0.1192,75.4110
1.0205,0.0017,-0.2668,0.0928,75.3459
1.0237,0.0095,-0.2954,0.5120,73.8952
1.0215,0.0039,-0.2917,0.2107,74.0587
1.0227,0.0044,-0.2686,0.2381,75.2849
1.0190,0.0132,-0.2771,0.7152,74.7715
1.0183,0.0066,-0.2788,0.3577,74.6839
1.0256,0.0137,-0.2695,0.7386,75.2578
1.0220,0.0007,-0.2795,0.0396,74.7020
1.0039,-0.0156,-0.2710,-0.8609,74.8696
1.0188,0.0007,-0.2720,0.0398,75.0531
1.0176,0.0000,-0.2942,0.0000,73.8750
1.0166,0.0093,-0.2781,0.5043,74.6937
1.0237,0.0039,-0.2722,0.2113,75.1071
1.0225,0.0051,-0.2729,0.2776,75.0507
1.0244,0.0144,-0.2708,0.7788,75.1753
1.0020,-0.0146,-0.2720,-0.8084,74.7924
1.0215,0.0000,-0.2737,0.0000,75.0013
1.0159,0.0042,-0.2788,0.2257,74.6513
1.0200,0.0068,-0.2688,0.3713,75.2323
1.0198,0.0042,-0.2686,0.2255,75.2446
1.0190,0.0032,-0.2673,0.1726,75.2994
1.0237,0.0032,-0.2810,0.1713,74.6492
1.0029,0.0032,-0.2881,0.1743,73.9727
1.0288,0.0066,-0.2915,0.3532,74.1765
1.0186,0.0022,-0.2964,0.1187,73.7752
1.0237,0.0044,-0.2732,0.2376,75.0557
1.0171,0.0024,-0.2771,0.1327,74.7594
1.0232,0.0010,-0.2727,0.0528,75.0761
1.0173,0.0132,-0.2666,0.7182,75.2982
1.0159,-0.0112,-0.2710,-0.6120,75.0512
1.0208,-0.0105,-0.2725,-0.5693,75.0443
1.0210,0.0083,-0.2751,0.4498,74.9112
1.0212,0.0056,-0.2905,0.3030,74.1169
1.0183,0.0122,-0.2688,0.6641,75.1986
1.0220,0.0032,-0.2866,0.1713,74.3325
1.0239,0.0034,-0.2773,0.1846,74.8432
1.0229,-0.0125,-0.2729,-0.6738,75.0452
1.0251,0.0034,-0.2751,0.1845,74.9749
1.0205,0.0112,-0.2727,0.6091,75.0266
1.0203,0.0132,-0.2781,0.7143,74.7378
1.0237,0.0024,-0.2739,0.1320,75.0187
1.0186,0.0068,-0.2898,0.3699,74.1139
1.0171,0.0073,-0.2788,0.3979,74.6654
1.0186,0.0134,-0.2944,0.7256,73.8611
1.0161,-0.0085,-0.2786,-0.4647,74.6623
1.0029,-0.0007,-0.2722,-0.0404,74.8145
1.0164,-0.0100,-0.2705,-0.5453,75.0863
1.0029,-0.0110,-0.2759,-0.6051,74.6082
1.0217,0.0032,-0.2734,0.1719,75.0165
1.0068,0.0032,-0.2668,0.1746,75.1550
1.0173,0.0051,-0.2881,0.2778,74.1867
1.0220,0.0071,-0.2759,0.3832,74.8885
1.0012,0.0105,-0.2966,0.5760,73.4873
1.0071,0.0015,-0.2681,0.0805,75.0943
1.0168,0.0046,-0.2791,0.2521,74.6521
1.0208,0.0042,-0.2734,0.2250,75.0021
1.0217,0.0032,-0.2778,0.1717,74.7868
1.0156,0.0002,-0.2759,0.0133,74.8032
1.0232,0.0054,-0.2751,0.2904,74.9459
1.0227,0.0037,-0.2761,0.1981,74.8895
1.0173,0.0061,-0.2751,0.3318,74.8624
1.0081,-0.0125,-0.2842,-0.6811,74.2421
1.0259,0.0027,-0.2751,0.1449,74.9856
1.0046,0.0010,-0.2766,0.0537,74.6059
1.0217,-0.0078,-0.2705,-0.4235,75.1650
1.0291,0.0032,-0.2605,0.1713,75.7934
1.0217,0.0046,-0.2900,0.2502,74.1504
1.0188,0.0017,-0.2959,0.0923,73.8044
1.0203,0.0007,-0.2725,0.0397,75.0481
1.0212,-0.0029,-0.2686,-0.1590,75.2657
1.0188,-0.0142,-0.2766,-0.7685,74.7910
1.0078,0.0212,-0.2910,1.1600,73.8528
1.0259,0.0225,-0.2725,1.2122,75.0781
1.0193,0.0073,-0.2803,0.3970,74.6203
1.0227,0.0093,-0.2776,0.5016,74.8063
1.0225,0.0059,-0.2932,0.3156,73.9956
1.0203,0.0085,-0.2710,0.4638,75.1179
1.0000,0.0054,-0.2913,0.2955,73.7587
1.0208,0.0059,-0.2812,0.3171,74.5922
1.0156,0.0139,-0.2778,0.7572,74.6823
1.0168,0.0110,-0.2659,0.5989,75.3352
1.0161,0.0044,-0.2712,0.2394,75.0521
1.0193,0.0039,-0.2729,0.2121,75.0073
1.0181,0.0049,-0.2708,0.2656,75.1048
1.0171,0.0029,-0.2859,0.1589,74.2993
1.0300,0.0059,-0.2827,0.3143,74.6487
1.0193,0.0154,-0.2683,0.8360,75.2292
1.0237,0.0076,-0.2778,0.4088,74.8101
1.0164,0.0044,-0.2739,0.2392,74.9144
1.0173,0.0039,-0.2717,0.2125,75.0440
1.0220,-0.0042,-0.2793,-0.2245,74.7132
1.0203,0.0142,-0.2778,0.7672,74.7481
1.0229,-0.0005,-0.2937,-0.0263,73.9806
1.0178,0.0044,-0.2966,0.2375,73.7502
1.0203,0.0081,-0.2805,0.4362,74.6206
1.0198,0.0061,-0.2700,0.3315,75.1658
1.0229,0.0059,-0.2795,0.3166,74.7128
1.0203,0.0046,-0.2732,0.2516,75.0077
1.0232,0.0083,-0.2664,0.4498,75.4018
1.0286,-0.0020,-0.2720,-0.1052,75.1885
1.0188,0.0017,-0.2747,0.0928,74.9120
1.0229,0.0139,-0.2664,0.7542,75.3862
1.0193,-0.0051,-0.2761,-0.2782,74.8400
1.0186,0.0000,-0.2759,0.0000,74.8449
1.0271,-0.0142,-0.2747,-0.7631,75.0098
1.0242,0.0051,-0.2668,0.2776,75.3938
1.0200,0.0076,-0.2747,0.4105,74.9241
1.0061,0.0073,-0.2754,0.4023,74.6868
1.0208,0.0078,-0.2812,0.4228,74.5897
1.0247,0.0066,-0.2654,0.3568,75.4755
1.0259,0.0037,-0.2686,0.1979,75.3290
1.0200,0.0068,-0.2712,0.3711,75.1042
1.0195,0.0054,-0.2659,0.2921,75.3813
1.0212,0.0117,-0.2788,0.6342,74.7170
1.0195,0.0120,-0.2764,0.6488,74.8196
1.0159,0.0122,-0.2732,0.6648,74.9335
1.0212,-0.0063,-0.2793,-0.3435,74.7006
1.0293,0.0146,-0.2546,0.7915,76.0825
1.0266,0.0139,-0.2708,0.7509,75.2069
1.0254,0.0151,-0.2769,0.8165,74.8689
1.0232,0.0073,-0.2559,0.3979,75.9550
1.0237,0.0095,-0.2771,0.5144,74.8451
1.0234,0.0061,-0.2727,0.3302,75.0761
1.0002,0.0002,-0.2771,0.0135,74.5156
1.0203,-0.0068,-0.2756,-0.3706,74.8774
1.0298,-0.0142,-0.2742,-0.7613,75.0724
1.0237,-0.0132,-0.2695,-0.7135,75.2322
1.0188,0.0137,-0.2805,0.7413,74.5882
1.0234,0.0095,-0.2788,0.5143,74.7526
1.0215,0.0054,-0.2747,0.2909,74.9474
1.0239,0.0012,-0.2732,0.0660,75.0608
1.0029,0.0098,-0.2810,0.5372,74.3389
1.0205,0.0144,-0.2695,0.7819,75.1850
1.0239,0.0002,-0.2681,0.0132,75.3291
1.0200,-0.0063,-0.2708,-0.3446,75.1304
1.0232,-0.0024,-0.2725,-0.1321,75.0884
1.0012,-0.0027,-0.2778,-0.1481,74.4903
1.0146,-0.0024,-0.2737,-0.1331,74.9042
1.0217,0.0029,-0.2812,0.1584,74.6086
1.0188,0.0090,-0.2737,0.4906,74.9557
1.0129,0.0071,-0.2783,0.3862,74.6315
1.0161,0.0020,-0.2734,0.1063,74.9381
1.0166,0.0103,-0.2778,0.5574,74.7047
1.0305,0.0088,-0.2737,0.4723,75.1196
1.0215,0.0107,-0.2891,0.5798,74.1890
1.0229,0.0049,-0.2803,0.2638,74.6756
1.0254,-0.0015,-0.2727,-0.0791,75.1066
1.0139,-0.0073,-0.2717,-0.3998,74.9921
1.0220,-0.0105,-0.2737,-0.5685,74.9976
1.0173,-0.0020,-0.2710,-0.1063,75.0836
1.0269,-0.0125,-0.2776,-0.6706,74.8584
1.0242,0.0134,-0.2820,0.7242,74.5897
1.0024,0.0127,-0.2854,0.6978,74.0931
1.0215,0.0129,-0.2722,0.7013,75.0619
1.0234,0.0283,-0.2710,1.5323,75.0918
1.0227,0.0078,-0.2546,0.4247,76.0122
1.0237,0.0032,-0.2649,0.1720,75.4911
1.0205,0.0144,-0.2756,0.7807,74.8656
1.0208,-0.0149,-0.2717,-0.8077,75.0719
1.0066,-0.0056,-0.2825,-0.3077,74.3218
1.0176,0.0112,-0.2910,0.6079,74.0288
1.0242,0.0017,-0.2686,0.0925,75.3066
1.0161,0.0042,-0.2932,0.2249,73.9023
1.0234,-0.0020,-0.2771,-0.1055,74.8498
1.0181,0.0002,-0.2505,0.0133,76.1773
1.0186,0.0039,-0.2546,0.2132,75.9622
1.0261,0.0076,-0.2761,0.4081,74.9334
1.0234,0.0081,-0.2729,0.4358,75.0607
1.0261,0.0117,-0.2676,0.6331,75.3713
1.0168,0.0044,-0.2681,0.2394,75.2295
1.0239,0.0015,-0.2732,0.0792,75.0607
1.0161,-0.0068,-0.2766,-0.3719,74.7672
1.0203,-0.0027,-0.2668,-0.1459,75.3421
1.0239,-0.0068,-0.2859,-0.3684,74.3956
1.0181,0.0142,-0.2764,0.7690,74.7933
1.0271,0.0081,-0.2664,0.4350,75.4554
1.0205,0.0154,-0.2961,0.8293,73.7971
1.0176,0.0178,-0.2783,0.9679,74.6732
1.0234,0.0110,-0.2732,0.5942,75.0426
1.0195,-0.0107,-0.2788,-0.5823,74.6946
1.0181,-0.0046,-0.2698,-0.2523,75.1563
1.0178,-0.0107,-0.2759,-0.5836,74.8235
1.0232,-0.0032,-0.2715,-0.1718,75.1391
1.0225,0.0015,-0.2783,0.0792,74.7725
1.0212,0.0076,-0.2839,0.4091,74.4572
1.0200,0.0122,-0.2949,0.6587,73.8606
1.0195,0.0054,-0.2805,0.2910,74.6134
1.0237,0.0027,-0.2744,0.1452,74.9931
1.0078,0.0024,-0.2729,0.1340,74.8454
1.0210,0.0029,-0.2725,0.1588,75.0575
1.0178,0.0105,-0.2776,0.5701,74.7345
1.0288,0.0112,-0.2710,0.6048,75.2309
1.0164,0.0100,-0.2810,0.5439,74.5354
1.0244,0.0015,-0.2781,0.0791,74.8129
1.0168,-0.0017,-0.2742,-0.0930,74.9100
1.0173,-0.0015,-0.2756,-0.0796,74.8401
1.0212,-0.0125,-0.2754,-0.6744,74.8937
1.0229,-0.0232,-0.2881,-1.2502,74.2232
1.0288,0.0137,-0.2944,0.7320,74.0131
1.0308,0.0044,-0.2913,0.2351,74.2197
1.0203,0.0098,-0.2698,0.5302,75.1797
1.0276,0.0051,-0.2734,0.2763,75.0966
1.0203,0.0054,-0.2744,0.2913,74.9430
1.0200,0.0037,-0.2712,0.1988,75.1074
1.0178,-0.0085,-0.2756,-0.4643,74.8403
1.0261,-0.0051,-0.2761,-0.2764,74.9364
1.0278,0.0005,-0.2810,0.0263,74.7092
1.0190,0.0037,-0.2778,0.1987,74.7483
1.0239,0.0081,-0.2712,0.4358,75.1568
1.0188,0.0054,-0.2732,0.2918,74.9864
1.0193,0.0125,-0.2720,0.6762,75.0451
1.0181,0.0056,-0.2776,0.3049,74.7454
1.0239,0.0125,-0.2751,0.6728,74.9443
1.0303,0.0017,-0.2751,0.0918,75.0472
1.0205,0.0093,-0.2554,0.5053,75.9420
1.0217,0.0073,-0.2747,0.3966,74.9485
1.0217,0.0007,-0.2749,0.0397,74.9408
1.0247,0.0122,-0.2722,0.6597,75.1078
1.0232,-0.0068,-0.2703,-0.3701,75.1994
1.0181,-0.0054,-0.2825,-0.2913,74.4902
1.0161,-0.0012,-0.2954,-0.0661,73.7894
1.0227,0.0066,-0.2942,0.3549,73.9479
1.0164,0.0122,-0.2717,0.6648,75.0173
1.0210,0.0093,-0.2539,0.5052,76.0257
1.0203,-0.0007,-0.2761,-0.0397,74.8563
1.0220,0.0122,-0.2803,0.6600,74.6500
1.0259,0.0037,-0.2776,0.1974,74.8579
1.0254,-0.0032,-0.2917,-0.1706,74.1168
1.0212,0.0032,-0.2837,0.1716,74.4743
1.0186,0.0115,-0.2925,0.6204,73.9668
1.0205,0.0144,-0.2734,0.7811,74.9805
1.0215,0.0083,-0.2661,0.4505,75.3913
1.0215,0.0005,-0.2791,0.0264,74.7205
1.0215,-0.0056,-0.2683,-0.3046,75.2796
1.0195,-0.0010,-0.2605,-0.0532,75.6670
1.0227,-0.0078,-0.2810,-0.4220,74.6305
1.0181,0.0068,-0.2727,0.3716,75.0000
1.0237,0.0010,-0.2798,0.0527,74.7136
1.0181,0.0173,-0.2937,0.9372,73.8812
1.0200,0.0090,-0.2871,0.4884,74.2721
1.0210,-0.0112,-0.2771,-0.6082,74.8037
1.0181,-0.0117,-0.2754,-0.6366,74.8505
1.0200,-0.0129,-0.2749,-0.7018,74.9008
1.0234,-0.0034,-0.2727,-0.1849,75.0785
1.0166,0.0078,-0.2793,0.4246,74.6321
1.0310,0.0200,-0.2722,1.0756,75.1715
1.0229,0.0164,-0.2732,0.8851,75.0217
1.0181,0.0095,-0.2810,0.5165,74.5610
1.0186,-0.0110,-0.2571,-0.5992,75.8222
1.0186,-0.0027,-0.2688,-0.1461,75.2159
1.0198,-0.0039,-0.2791,-0.2117,74.6947
1.0203,0.0132,-0.2747,0.7149,74.9164
1.0222,0.0129,-0.2781,0.6998,74.7662
1.0034,0.0095,-0.2783,0.5239,74.4888
1.0225,0.0100,-0.2720,0.5421,75.0947
1.0242,0.0049,-0.2622,0.2646,75.6373
1.0217,-0.0129,-0.2676,-0.7019,75.3081
1.0176,-0.0046,-0.2791,-0.2519,74.6626
1.0159,0.0054,-0.2695,0.2928,75.1378
1.0205,0.0122,-0.2715,0.6623,75.0883
1.0203,0.0100,-0.2764,0.5426,74.8341
1.0186,0.0076,-0.2776,0.4107,74.7499
1.0212,-0.0149,-0.2791,-0.8059,74.6963
1.0222,-0.0146,-0.2729,-0.7932,75.0293
1.0264,-0.0144,-0.2712,-0.7774,75.1768
1.0225,-0.0146,-0.2947,-0.7887,73.9040
1.0227,0.0022,-0.2676,0.1191,75.3375
1.0171,0.0059,-0.2712,0.3189,75.0644
1.0217,0.0134,-0.2778,0.7266,74.7708
1.0234,0.0129,-0.2759,0.6994,74.8980
1.0144,0.0083,-0.2678,0.4533,75.2035
1.0217,-0.0017,-0.2871,-0.0923,74.3042
1.0222,-0.0103,-0.2898,-0.5529,74.1627
1.0205,-0.0022,-0.2852,-0.1188,74.3878
1.0200,-0.0139,-0.2747,-0.7548,74.9111
1.0002,0.0039,-0.2700,0.2160,74.8914
1.0193,0.0032,-0.2751,0.1722,74.8927
1.0254,0.0115,-0.2710,0.6199,75.1833
1.0195,0.0017,-0.2678,0.0929,75.2811
1.0305,0.0039,-0.2764,0.2098,74.9861
1.0220,-0.0129,-0.2769,-0.7002,74.8264
1.0225,0.0027,-0.2764,0.1453,74.8739
1.0212,0.0078,-0.2761,0.4231,74.8644
1.0159,0.0054,-0.2812,0.2919,74.5222
1.0205,0.0017,-0.2688,0.0928,75.2433
1.0181,-0.0127,-0.2756,-0.6896,74.8354
1.0168,-0.0005,-0.2817,-0.0265,74.5135
1.0239,0.0051,-0.2961,0.2756,73.8666
1.0020,0.0039,-0.2803,0.2151,74.3708
1.0198,0.0037,-0.2708,0.1989,75.1296
1.0217,0.0066,-0.2734,0.3571,75.0133
1.0149,0.0129,-0.2761,0.7048,74.7639
1.0208,0.0112,-0.2791,0.6080,74.6983
1.0200,-0.0039,-0.2747,-0.2119,74.9281
1.0210,-0.0029,-0.2725,-0.1588,75.0575
1.0173,-0.0044,-0.2788,-0.2387,74.6721
1.0171,0.0127,-0.2876,0.6881,74.1963
1.0212,0.0151,-0.2681,0.8213,75.2698
1.0171,-0.0156,-0.2769,-0.8492,74.7497
1.0166,0.0103,-0.2805,0.5571,74.5641
1.0183,0.0059,-0.2700,0.3187,75.1456
1.0195,0.0037,-0.2854,0.1982,74.3601
1.0217,0.0024,-0.2734,0.1323,75.0169
1.0205,0.0107,-0.2708,0.5829,75.1300
1.0220,0.0044,-0.2510,0.2393,76.2003
1.0222,0.0049,-0.2666,0.2648,75.3801
1.0244,0.0015,-0.2861,0.0789,74.3940
1.0186,-0.0056,-0.2805,-0.3045,74.5991
1.0186,-0.0007,-0.2954,-0.0396,73.8263
1.0222,-0.0027,-0.2690,-0.1456,75.2537
1.0195,0.0149,-0.2961,0.8037,73.7836
1.0249,0.0117,-0.2754,0.6327,74.9469
1.0229,0.0144,-0.2727,0.7795,75.0530
1.0244,0.0103,-0.2683,0.5548,75.3127
1.0229,0.0115,-0.2791,0.6200,74.7291
1.0183,0.0049,-0.2632,0.2660,75.5065
1.0161,-0.0042,-0.2705,-0.2262,75.0909
1.0234,-0.0059,-0.2795,-0.3164,74.7197
1.0281,-0.0029,-0.2747,-0.1577,75.0415
1.0205,0.0076,-0.2864,0.4091,74.3195
1.0195,0.0022,-0.2834,0.1190,74.4627
1.0254,0.0063,-0.2791,0.3422,74.7723
1.0283,0.0022,-0.2668,0.1185,75.4523
1.0176,0.0068,-0.2700,0.3720,75.1342
1.0195,0.0078,-0.2703,0.4244,75.1472
1.0234,0.0039,-0.2727,0.2113,75.0782
1.0244,0.0103,-0.2539,0.5566,76.0686
1.0195,0.0051,-0.2805,0.2778,74.6136
1.0212,0.0022,-0.2739,0.1191,74.9846
1.0215,-0.0037,-0.2725,-0.1985,75.0639
1.0203,-0.0034,-0.2734,-0.1854,74.9958
1.0181,-0.0017,-0.2666,-0.0930,75.3252
1.0195,0.0132,-0.2668,0.7167,75.3157
1.0303,0.0049,-0.2964,0.2610,73.9486
1.0229,0.0142,-0.2808,0.7648,74.6338
1.0305,0.0005,-0.2717,0.0263,75.2284
1.0212,0.0022,-0.2708,0.1192,75.1508
1.0254,0.0051,-0.2732,0.2768,75.0788
1.0173,0.0085,-0.2666,0.4655,75.3081
1.0222,0.0151,-0.2720,0.8198,75.0789
1.0220,0.0027,-0.2749,0.1454,74.9436
1.0212,-0.0012,-0.2754,-0.0661,74.9083
1.0166,-0.0032,-0.2881,-0.1721,74.1773
1.0146,-0.0129,-0.2837,-0.7037,74.3638
1.0251,-0.0117,-0.2725,-0.6330,75.1030
1.0200,0.0061,-0.2798,0.3306,74.6579
1.0251,0.0154,-0.2683,0.8316,75.3100
1.0239,0.0146,-0.2605,0.7943,75.7045
1.0193,0.0066,-0.2725,0.3580,75.0302
1.0193,0.0049,-0.2725,0.2652,75.0321
1.0215,-0.0027,-0.2720,-0.1456,75.0901
1.0308,-0.0103,-0.2756,-0.5506,75.0190
1.0193,-0.0002,-0.2668,-0.0133,75.3294
1.0195,-0.0020,-0.2827,-0.1058,74.5010
1.0203,-0.0098,-0.2729,-0.5298,75.0134
1.0215,0.0076,-0.2947,0.4079,73.9032
1.0217,0.0127,-0.2761,0.6872,74.8618
1.0156,0.0071,-0.2732,0.3857,74.9395
1.0210,0.0120,-0.2717,0.6487,75.0829
1.0225,0.0039,-0.2585,0.2122,75.8078
1.0205,0.0010,-0.2664,0.0531,75.3718
1.0029,-0.0134,-0.2659,-0.7415,75.1347
1.0056,0.0044,-0.2705,0.2418,74.9421
1.0178,-0.0142,-0.2791,-0.7687,74.6494
1.0215,-0.0032,-0.2795,-0.1717,74.6941
1.0203,-0.0139,-0.2925,-0.7512,73.9867
1.0034,0.0042,-0.2856,0.2279,74.1083
1.0227,0.0076,-0.2864,0.4083,74.3515
1.0186,0.0110,-0.2754,0.5966,74.8590
1.0020,0.0134,-0.2783,0.7398,74.4587
1.0176,0.0098,-0.2683,0.5317,75.2193
1.0203,0.0044,-0.2705,0.2385,75.1487
1.0239,0.0015,-0.2678,0.0793,75.3417
1.0222,0.0000,-0.2708,0.0000,75.1649
1.0251,-0.0024,-0.2664,-0.1321,75.4347
1.0242,-0.0156,-0.2866,-0.8417,74.3433
1.0308,-0.0024,-0.2966,-0.1304,73.9448
1.0020,-0.0132,-0.2822,-0.7256,74.2524
1.0234,0.0081,-0.2952,0.4334,73.9064
1.0181,0.0132,-0.2668,0.7177,75.2954
1.0203,0.0015,-0.2751,0.0794,74.9072
1.0039,0.0139,-0.2524,0.7702,75.8645
1.0217,0.0105,-0.2664,0.5696,75.3777
1.0269,-0.0100,-0.2742,-0.5396,75.0413
1.0190,0.0039,-0.2544,0.2131,75.9816
1.0259,-0.0073,-0.2708,-0.3955,75.2103
1.0171,-0.0110,-0.2947,-0.5944,73.8317
1.0015,-0.0049,-0.2837,-0.2688,74.1816
1.0193,0.0000,-0.2969,0.0000,73.7614
1.0200,0.0078,-0.2961,0.4214,73.8050
1.0203,0.0017,-0.2947,0.0922,73.8897
1.0024,0.0085,-0.2678,0.4718,75.0344
1.0181,0.0117,-0.2568,0.6395,75.8268
1.0200,0.0085,-0.2793,0.4629,74.6800
1.0198,0.0059,-0.2793,0.3175,74.6802
1.0181,-0.0027,-0.2734,-0.1460,74.9653
1.0029,0.0046,-0.2791,0.2553,74.4494
1.0273,0.0127,-0.2898,0.6814,74.2329
1.0198,-0.0007,-0.2957,-0.0395,73.8320
1.0225,0.0012,-0.2812,0.0660,74.6198
1.0212,0.0051,-0.2966,0.2762,73.8012
1.0212,0.0042,-0.2759,0.2248,74.8813
1.0195,0.0044,-0.2795,0.2382,74.6653
1.0271,0.0073,-0.2734,0.3948,75.0872
1.0234,0.0022,-0.2688,0.1190,75.2836
1.0217,0.0022,-0.2786,0.1189,74.7491
1.0193,0.0037,-0.2683,0.1991,75.2511
1.0261,0.0154,-0.2732,0.8299,75.0689
1.0186,-0.0085,-0.2788,-0.4636,74.6846
1.0020,-0.0022,-0.2761,-0.1211,74.5921
1.0227,-0.0010,-0.2695,-0.0529,75.2355
1.0288,-0.0029,-0.2935,-0.1569,74.0790
1.0178,-0.0122,-0.2839,-0.6619,74.3991
1.0259,-0.0049,-0.2664,-0.2640,75.4429
1.0310,0.0078,-0.2710,0.4199,75.2673
1.0251,0.0078,-0.2703,0.4222,75.2250
1.0198,0.0129,-0.2695,0.7028,75.1787
1.0269,0.0100,-0.2690,0.5403,75.3084
1.0217,0.0081,-0.2773,0.4360,74.8071
1.0203,0.0022,-0.2764,0.1191,74.8431
1.0190,-0.0127,-0.2805,-0.6882,74.5941
1.0173,-0.0027,-0.2686,-0.1462,75.2117
1.0195,-0.0017,-0.2769,-0.0927,74.8073
1.0181,-0.0015,-0.2869,-0.0794,74.2633
1.0254,-0.0129,-0.2949,-0.6948,73.9391
1.0181,0.0054,-0.2810,0.2914,74.5668
1.0195,0.0066,-0.2747,0.3577,74.9185
1.0159,0.0093,-0.2703,0.5056,75.0936
1.0225,0.0049,-0.2717,0.2644,75.1148
1.0063,0.0081,-0.2698,0.4430,74.9870
1.0210,0.0073,-0.2683,0.3975,75.2707
1.0056,0.0042,-0.2734,0.2282,74.7868
1.0217,0.0037,-0.2783,0.1981,74.7610
1.0310,-0.0012,-0.2695,-0.0656,75.3492
1.0208,-0.0149,-0.2800,-0.8061,74.6385
1.0190,-0.0029,-0.2771,-0.1589,74.7871
1.0146,0.0022,-0.2820,0.1195,74.4683
1.0200,0.0100,-0.2764,0.5427,74.8306
1.0225,0.0029,-0.2725,0.1586,75.0780
1.0000,0.0007,-0.2798,0.0404,74.3691
1.0203,0.0027,-0.2751,0.1456,74.9067
1.0173,-0.0142,-0.2739,-0.7700,74.9108
1.0186,0.0005,-0.2786,0.0265,74.7042
1.0181,0.0007,-0.2744,0.0398,74.9147
